race_id,candidates,inc,inc_party,inc_R,state,abbrev,winner,year
IN_sen_2000,"['√ Richard Lugar (Republican) 66.5', 'David Johnson (Democratic) 31.9', 'Paul Hager (Libertarian) 1.6', '\n']","Richard Lugar
",R,1,Indiana,IN,√ Richard Lugar (Republican) 66.5,2000
IN_sen_2006,"['√ Richard Lugar (Republican) 87.3', 'Steve Osborn (Libertarian) 12.6', '\n']","Richard Lugar
",R,1,Indiana,IN,√ Richard Lugar (Republican) 87.3,2006
IN_sen_2012,"['√ Joe Donnelly (Democratic) 50.0', 'Richard Mourdock (Republican) 44.2', 'Andrew Horning (Libertarian) 5.7', '[21]\n']","Richard Lugar
",R,1,Indiana,IN,√ Joe Donnelly (Democratic) 50.0,2012
IN_sen_2016,"['√ Todd Young (Republican)[54] 52.1', 'Evan Bayh (Democratic)[55] 42.4', 'Lucy Brenton (Libertarian)[56] 5.5', '\n']","Dan Coats
",R,1,Indiana,IN,√ Todd Young (Republican)[54] 52.1,2016
IN_sen_1990,"['√ Dan Coats (Republican) 53.7', 'Baron Hill (Democratic) 46.3', '\n']","Dan Coats
",R,1,Indiana,IN,√ Dan Coats (Republican) 53.7,1990
IA_sen_1984,"['√ Tom Harkin (Democratic) 55.5', 'Roger Jepsen (Republican) 43.7', 'Garry De Young (Independent) 0.8', '\n']","Roger Jepsen
",R,1,Iowa,IA,√ Tom Harkin (Democratic) 55.5,1984
IA_sen_1986,"['√ Chuck Grassley (Republican) 66.0', 'John P. Roehrick (Democratic) 34.0', '\n']","Chuck Grassley
",R,1,Iowa,IA,√ Chuck Grassley (Republican) 66.0,1986
IA_sen_1984,"['√ Tom Harkin (Democratic) 55.5', 'Roger Jepsen (Republican) 43.7', 'Garry De Young (Independent) 0.8', '\n']","Roger Jepsen
",R,1,Iowa,IA,√ Tom Harkin (Democratic) 55.5,1984
IA_sen_1986,"['√ Chuck Grassley (Republican) 66.0', 'John P. Roehrick (Democratic) 34.0', '\n']","Chuck Grassley
",R,1,Iowa,IA,√ Chuck Grassley (Republican) 66.0,1986
IA_sen_1986,"['√ Chuck Grassley (Republican) 66.0', 'John P. Roehrick (Democratic) 34.0', '\n']","Chuck Grassley
",R,1,Iowa,IA,√ Chuck Grassley (Republican) 66.0,1986
IA_sen_1992,"['√ Chuck Grassley (Republican) 69.6', 'Jean Hall Lloyd-Jones (Democratic) 27.2', 'Stuart Zimmerman (Natural Law) 1.3', 'Sue Atkinson (Independent) 0.5', 'Mel Boring (Independent) 0.4', 'Rosanne Freeburg (Independent) 0.4', 'Carl Eric Olsen (Grassroots) 0.3', ""Richard O'Dell Hughes (Independent) 0.2"", 'Cleve Andrew Pulley (Socialist Workers) 0.1', '\n']","Chuck Grassley
",R,1,Iowa,IA,√ Chuck Grassley (Republican) 69.6,1992
IA_sen_1998,"['√ Chuck Grassley (Republican) 68.4', 'David Osterberg (Democratic) 30.5', 'Susan Marcus (Natural Law) 0.8', 'Margaret Trowe (Socialist Workers) 0.3', '\n']","Chuck Grassley
",R,1,Iowa,IA,√ Chuck Grassley (Republican) 68.4,1998
IA_sen_2004,"['√ Chuck Grassley (Republican) 70.1', 'Arthur Small (Democratic) 27.9', 'Christy Welty (Libertarian) 1', 'Daryl Northrop (Green) 0.8', 'Edwin Fruit (Socialist Workers) 0.1', '\n']","Chuck Grassley
",R,1,Iowa,IA,√ Chuck Grassley (Republican) 70.1,2004
IA_sen_2010,"['√ Chuck Grassley (Republican) 64.5', ' Roxanne Conlin (Democratic) 33.2', 'John Heiderscheit (Libertarian) 2.3', '\n']","Chuck Grassley
",R,1,Iowa,IA,√ Chuck Grassley (Republican) 64.5,2010
IA_sen_2016,"['√ Chuck Grassley (Republican)[57] 60.1', 'Patty Judge (Democratic)[58] 35.7', 'John Heiderscheit (Libertarian)[59] 2.7\n']","Chuck Grassley
",R,1,Iowa,IA,√ Chuck Grassley (Republican)[57] 60.1,2016
KS_sen_1978,"['√ Nancy Kassebaum (Republican) 53.9', 'William R. Roy (Democratic) 42.4', 'James R. Maher (Conservative) 3.0', 'Russell Mikels (Prohibition) 0.7', '\n']","James B. Pearson
",R,1,Kansas,KS,√ Nancy Kassebaum (Republican) 53.9,1978
KS_sen_1980,"['√ Bob Dole (Republican) 63.8', 'John Simpson (Democratic) 36.2', '\n']","Bob Dole
",R,1,Kansas,KS,√ Bob Dole (Republican) 63.8,1980
KS_sen_1984,"['√ Nancy Landon Kassebaum (Republican) 76.0', 'James R. Maher (Democratic) 21.2', 'Lucille Bieger (Conservative) 0.9', 'Marian Jackson (American) 0.7', 'Douglas Merritt (Libertarian) 0.7', 'Freda Steele (Prohibition) 0.5', '\n']","Nancy Landon Kassebaum
",R,1,Kansas,KS,√ Nancy Landon Kassebaum (Republican) 76.0,1984
KS_sen_1986,"['√ Bob Dole (Republican) 70.1', 'Guy MacDonald (Democratic) 29.9', '\n']","Bob Dole
",R,1,Kansas,KS,√ Bob Dole (Republican) 70.1,1986
KS_sen_1984,"['√ Nancy Landon Kassebaum (Republican) 76.0', 'James R. Maher (Democratic) 21.2', 'Lucille Bieger (Conservative) 0.9', 'Marian Jackson (American) 0.7', 'Douglas Merritt (Libertarian) 0.7', 'Freda Steele (Prohibition) 0.5', '\n']","Nancy Landon Kassebaum
",R,1,Kansas,KS,√ Nancy Landon Kassebaum (Republican) 76.0,1984
KS_sen_1986,"['√ Bob Dole (Republican) 70.1', 'Guy MacDonald (Democratic) 29.9', '\n']","Bob Dole
",R,1,Kansas,KS,√ Bob Dole (Republican) 70.1,1986
KS_sen_1986,"['√ Bob Dole (Republican) 70.1', 'Guy MacDonald (Democratic) 29.9', '\n']","Bob Dole
",R,1,Kansas,KS,√ Bob Dole (Republican) 70.1,1986
KS_sen_1990,"['√ Nancy L. Kassebaum (Republican) 73.6', 'Dick Williams (Democratic) 26.4', '\n']","Nancy L. Kassebaum
",R,1,Kansas,KS,√ Nancy L. Kassebaum (Republican) 73.6,1990
KS_sen_1992,"['√ Bob Dole (Republican) 62.7', ""Gloria O'Dell (Democratic) 31.0"", 'Christina Campbell-Cline (Independent) 4.0', 'Mark B. Kirk (Libertarian) 2.2', '\n']","Bob Dole
",R,1,Kansas,KS,√ Bob Dole (Republican) 62.7,1992
KS_sen_1996,"['√ Pat Roberts (Republican) 62.0', 'Sally Thompson (Democratic) 34.4', 'Mark S. Marney (Reform) 2.3', 'Steven Rosile (Libertarian) 1.2', '\n']","Nancy Kassebaum
",R,1,Kansas,KS,√ Pat Roberts (Republican) 62.0,1996
KS_sen_1998,"['√ Sam Brownback (Republican) 65.3', 'Paul Feleciano Jr. (Democratic) 31.6', 'Tom Oyler (Libertarian) 1.6', 'Alvin Bauman (Reform) 1.5', '\n']","Sam Brownback
",R,1,Kansas,KS,√ Sam Brownback (Republican) 65.3,1998
KS_sen_2002,"['√ Pat Roberts (Republican) 82.5', 'Steven A. Rosile (Libertarian) 9.1', 'George Cook (Reform) 8.4', '\n']","Pat Roberts
",R,1,Kansas,KS,√ Pat Roberts (Republican) 82.5,2002
KS_sen_2002,"['√ Pat Roberts (Republican) 82.5', 'Steven A. Rosile (Libertarian) 9.1', 'George Cook (Reform) 8.4', '\n']","Pat Roberts
",R,1,Kansas,KS,√ Pat Roberts (Republican) 82.5,2002
KS_sen_2004,"['√ Sam Brownback (Republican) 69', 'Lee Jones (Democratic) 28', 'Stephen A. Rosile (Libertarian) 2', 'George Cook (Reform) 1', '\n']","Sam Brownback
",R,1,Kansas,KS,√ Sam Brownback (Republican) 69,2004
KS_sen_2002,"['√ Pat Roberts (Republican) 60.0', 'Jim Slattery (Democratic) 36.4', 'Randall Hodgkinson (Libertarian) 2.1', 'Joseph Martin (Reform) 1.3', '\n']","Pat Roberts
",R,1,Kansas,KS,√ Pat Roberts (Republican) 60.0,2002
KS_sen_2010,"['√ Jerry Moran (Republican) 70.3', 'Lisa Johnston (Democratic) 26.2', 'Michael Dann (Libertarian) 2.1', 'Joe Bellis (Reform) 1.4', '\n']","Sam Brownback
",R,1,Kansas,KS,√ Jerry Moran (Republican) 70.3,2010
KS_sen_2014,"['√ Pat Roberts (Republican) 53.1', '[59]Greg Orman (Independent) 42.5', ' Randall Batson (Libertarian) 4.3', '[60]\n']","Pat Roberts
",R,1,Kansas,KS,√ Pat Roberts (Republican) 53.1,2014
KS_sen_2016,"['√ Jerry Moran (Republican)[60] 62.1', 'Patrick Wiesner (Democratic)[61] 32.2', 'Robert Garrard (Libertarian)[62] 5.5', '\n']","Jerry Moran
",R,1,Kansas,KS,√ Jerry Moran (Republican)[60] 62.1,2016
KS_sen_1996,"['√ Sam Brownback (Republican) 53.9', 'Jill Docking (Democratic) 43.3', 'Donald R. Klaassen (Reform) 2.8', '\n']","Sheila Frahm
",R,1,Kansas,KS,√ Sam Brownback (Republican) 53.9,1996
KY_sen_1990,"['√ Mitch McConnell (Republican) 52.2', 'Harvey I. Sloane (Democratic) 47.8', '\n']","Mitch McConnell
",R,1,Kentucky,KY,√ Mitch McConnell (Republican) 52.2,1990
KY_sen_1996,"['√ Mitch McConnell (Republican) 55.5', 'Steve Beshear (Democratic) 42.8', 'Dennis L. Lacy (Libertarian) 0.7', 'Patricia Jo Metten (Natural Law) 0.6', 'Mac McElroy (U.S. Taxpayers) 0.4', '\n']","Mitch McConnell
",R,1,Kentucky,KY,√ Mitch McConnell (Republican) 55.5,1996
KY_sen_2002,"['√ Mitch McConnell (Republican) 64.7', 'Lois Combs Weinberg (Democratic) 35.3', '\n']","Mitch McConnell
",R,1,Kentucky,KY,√ Mitch McConnell (Republican) 64.7,2002
KY_sen_2002,"['√ Mitch McConnell (Republican) 64.7', 'Lois Combs Weinberg (Democratic) 35.3', '\n']","Mitch McConnell
",R,1,Kentucky,KY,√ Mitch McConnell (Republican) 64.7,2002
KY_sen_2004,"['√ Jim Bunning (Republican) 51', 'Daniel Mongiardo (Democratic) 49', '\n']","Jim Bunning
",R,1,Kentucky,KY,√ Jim Bunning (Republican) 51,2004
KY_sen_2002,"['√ Mitch McConnell (Republican) 53.0', 'Bruce Lunsford (Democratic) 47.0', '\n']","Mitch McConnell
",R,1,Kentucky,KY,√ Mitch McConnell (Republican) 53.0,2002
KY_sen_2010,"['√ Rand Paul (Republican) 55.8', 'Jack Conway (Democratic) 44.2', '\n']","Jim Bunning
",R,1,Kentucky,KY,√ Rand Paul (Republican) 55.8,2010
KY_sen_2014,"['√ Mitch McConnell (Republican) 56.1', '[61]Alison Lundergan Grimes (Democratic) 40.7', '[62]David Patterson (Libertarian) 3.1', '[63]\n']","Mitch McConnell
",R,1,Kentucky,KY,√ Mitch McConnell (Republican) 56.1,2014
KY_sen_2016,"['√ Rand Paul (Republican)[63] 57.27', 'Jim Gray (Democratic)[64] 42.73', '\n']","Rand Paul
",R,1,Kentucky,KY,√ Rand Paul (Republican)[63] 57.27,2016
LA_sen_2010,"['√ David Vitter (Republican) 56.6', 'Charles Melancon (Democratic) 37.7', 'Randall Hayes (Libertarian) 1.1', 'Michael Brown (Independent) 0.8', '\n']","David Vitter
",R,1,Louisiana,LA,√ David Vitter (Republican) 56.6,2010
LA_sen_2016,"['√John N. Kennedy (Republican)[65] 60.65', 'Foster Campbell (Democratic)[66] 39.35', '\n']","David Vitter
",R,1,Louisiana,LA,√John N. Kennedy (Republican)[65] 60.65,2016
ME_sen_1984,"['√ William Cohen (Republican) 73.3', 'Libby Mitchell (Democratic) 25.9', 'Ann Stoddard (Constitutionalist) 0.8', '\n']","William Cohen
",R,1,Maine,ME,√ William Cohen (Republican) 73.3,1984
ME_sen_1984,"['√ William Cohen (Republican) 73.3', 'Libby Mitchell (Democratic) 25.9', 'Ann Stoddard (Constitutionalist) 0.8', '\n']","William Cohen
",R,1,Maine,ME,√ William Cohen (Republican) 73.3,1984
ME_sen_1990,"['√ William Cohen (Republican) 61.4', 'Neil Rolde (Democratic) 38.6', '\n']","William Cohen
",R,1,Maine,ME,√ William Cohen (Republican) 61.4,1990
ME_sen_1996,"['√ Susan M. Collins (Republican) 49.2', 'Joseph E. Brennan (Democratic) 43.8', 'John Rensenbrink (Green) 4', 'William P. Clarke (U.S. Taxpayers) 3', '\n']","William Cohen
",R,1,Maine,ME,√ Susan M. Collins (Republican) 49.2,1996
ME_sen_2000,"['√ Olympia Snowe (Republican) 68.9', 'Mark Lawrence (Democratic) 31.1', '\n']","Olympia Snowe
",R,1,Maine,ME,√ Olympia Snowe (Republican) 68.9,2000
ME_sen_2002,"['√ Susan Collins (Republican) 58.4', 'Chellie Pingree (Democratic) 41.6', '\n']","Susan Collins
",R,1,Maine,ME,√ Susan Collins (Republican) 58.4,2002
ME_sen_2002,"['√ Susan Collins (Republican) 58.4', 'Chellie Pingree (Democratic) 41.6', '\n']","Susan Collins
",R,1,Maine,ME,√ Susan Collins (Republican) 58.4,2002
ME_sen_2006,"['√ Olympia Snowe (Republican) 74.4', 'Jean Hay Bright (Democratic) 20.5', 'Bill Slavick (Independent) 5.2', '\n']","Olympia Snowe
",R,1,Maine,ME,√ Olympia Snowe (Republican) 74.4,2006
ME_sen_2002,"['√ Susan Collins (Republican) 61.3', 'Tom Allen (Democratic) 38.6', '\n']","Susan Collins
",R,1,Maine,ME,√ Susan Collins (Republican) 61.3,2002
ME_sen_2012,"['√ Angus King (Independent) 52.9', 'Charles E. Summers, Jr. (Republican) 30.7', 'Cynthia Dill (Democratic) 13.3', '[23]Danny F. Dalton (Independent) 0.8', 'Andrew Ian Dodge (Libertarian) 0.8', '[24]\n']","Olympia Snowe
",R,1,Maine,ME,√ Angus King (Independent) 52.9,2012
ME_sen_2014,"['√ Susan Collins (Republican) 68.5', '[66]Shenna Bellows (Democratic) 31.5', '[67]\n']","Susan Collins
",R,1,Maine,ME,√ Susan Collins (Republican) 68.5,2014
MD_sen_1976,"['√ Paul Sarbanes (Democratic) 56.5', 'John Glenn Beall Jr. (Republican)  38.8', '\n']","John Glenn Beall Jr.
",R,1,Maryland,MD,√ Paul Sarbanes (Democratic) 56.5,1976
MD_sen_1980,"['√ Charles Mathias Jr. (Republican) 66.2', 'Edward T. Conroy (Democratic) 33.8', '\n']","Charles Mathias, Jr.
",R,1,Maryland,MD,"√ Charles Mathias, Jr. (Republican) 66.2",1980
MD_sen_1986,"['√ Barbara Mikulski (Democratic) 60.8', 'Linda Chavez (Republican) 39.2', '\n']","Charles Mathias
",R,1,Maryland,MD,√ Barbara Mikulski (Democratic) 60.8,1986
MD_sen_1986,"['√ Barbara Mikulski (Democratic) 60.8', 'Linda Chavez (Republican) 39.2', '\n']","Charles Mathias
",R,1,Maryland,MD,√ Barbara Mikulski (Democratic) 60.8,1986
MD_sen_1986,"['√ Barbara Mikulski (Democratic) 60.8', 'Linda Chavez (Republican) 39.2', '\n']","Charles Mathias
",R,1,Maryland,MD,√ Barbara Mikulski (Democratic) 60.8,1986
MA_sen_1978,"['√ Paul Tsongas (Democratic) 55.1', 'Edward Brooke (Republican) 44.9', '\n']","Edward Brooke
",R,1,Massachusetts,MA,√ Paul Tsongas (Democratic) 55.1,1978
MA_sen_2012,"['√ Elizabeth Warren (Democratic) 53.7', 'Scott Brown (Republican) 46.3', '\n']","Scott Brown
",R,1,Massachusetts,MA,√ Elizabeth Warren (Democratic) 53.7,2012
MI_sen_1978,"['√ Carl Levin (Democratic) 52.1', 'Robert P. Griffin (Republican) 47.9', '\n']","Robert P. Griffin
",R,1,Michigan,MI,√ Carl Levin (Democratic) 52.1,1978
MI_sen_2000,"['√ Debbie Stabenow (Democratic) 49.4', 'Spencer Abraham (Republican) 47.9', 'Matthew Abel (Green) 0.9', 'Michael Corliss (Libertarian) 0.7', 'Mark Forton (Reform) 0.6', 'John Mangopoulos (U.S. Taxpayers) 0.3', 'William Quarton (Natural Law) 0.1', '\n']","Spencer Abraham
",R,1,Michigan,MI,√ Debbie Stabenow (Democratic) 49.4,2000
MN_sen_1982,"['√ David Durenberger (Republican) 52.6', 'Mark Dayton (Democratic) 46.6', '\n']","David Durenberger
",R,1,Minnesota,MN,√ David Durenberger (Republican) 52.6,1982
MN_sen_1984,"['√ Rudy Boschwitz (Republican) 58.1', 'Joan Growe (Democratic) 41.3', '\n']","Rudy Boschwitz
",R,1,Minnesota,MN,√ Rudy Boschwitz (Republican) 58.1,1984
MN_sen_1982,"['√ David Durenberger (Republican) 52.6', 'Mark Dayton (Democratic) 46.6', '\n']","David Durenberger
",R,1,Minnesota,MN,√ David Durenberger (Republican) 52.6,1982
MN_sen_1984,"['√ Rudy Boschwitz (Republican) 58.1', 'Joan Growe (Democratic) 41.3', '\n']","Rudy Boschwitz
",R,1,Minnesota,MN,√ Rudy Boschwitz (Republican) 58.1,1984
MN_sen_1988,"['√ David Durenberger (Republican) 56.2', 'Skip Humphrey (Democratic) 40.9', 'Polly Mann (Progressive Issues) 2.1', 'Derrick Grimmer (Grassroots) 0.4', 'Arlen Overvig (Libertarian) 0.2', 'Wendy Lyons (Socialist Workers) 0.1', '\n']","David Durenberger
",R,1,Minnesota,MN,√ David Durenberger (Republican) 56.2,1988
MN_sen_1990,"['√ Paul Wellstone (Democratic) 50.4', 'Rudy Boschwitz (Republican) 47.8', 'Russell Bentley (Grassroots) 1.6', '\n']","Rudy Boschwitz
",R,1,Minnesota,MN,√ Paul Wellstone (Democratic) 50.4,1990
MN_sen_1994,"['√ Rod Grams (Republican) 49.1', 'Ann Wynia (DFL) 44.1', 'Dean Barkley (Reform) 5.4', 'Candice E. Sjostrom (Grassroots) 0.9', 'Stephen Johnson (Natural Law) 0.3', 'Chris Wege (Socialist Workers) 0.1', '\n']","David Durenberger
",R,1,Minnesota,MN,√ Rod Grams (Republican) 49.1,1994
MN_sen_2000,"['√ Mark Dayton (Democratic) 48.8', 'Rod Grams (Republican) 43.3', 'James Gibson (Independence) 5.8', 'David Daniels (Grassroots) 0.9', 'Rebecca Ellis (Socialist Workers) 0.5', 'David Swan (Constitution) 0.4', 'Erik D. Pakieser (Libertarian) 0.3', '\n']","Rod Grams
",R,1,Minnesota,MN,√ Mark Dayton (Democratic) 48.8,2000
MN_sen_2002,"['√ Al Franken (DFL) 41.99', 'Norm Coleman (Republican) 41.98', 'Dean Barkley (MIP) 15.15', 'Charles Aldrich (Libertarian) 0.48', 'James Niemackl (Constitution) 0.31Write-ins 0.08', '\n']","Norm Coleman
",R,1,Minnesota,MN,√ Al Franken (DFL) 41.99,2002
MS_sen_1984,"['√ Thad Cochran (Republican) 60.9', 'William Winter (Democratic) 39.1', '\n']","Thad Cochran
",R,1,Mississippi,MS,√ Thad Cochran (Republican) 60.9,1984
MS_sen_1984,"['√ Thad Cochran (Republican) 60.9', 'William Winter (Democratic) 39.1', '\n']","Thad Cochran
",R,1,Mississippi,MS,√ Thad Cochran (Republican) 60.9,1984
MS_sen_1990,['√ Thad Cochran (Republican)Unopposed\n'],"Thad Cochran
",R,1,Mississippi,MS,"√ Thad Cochran (Republican)Unopposed
",1990
MS_sen_1994,"['√ Trent Lott (Republican) 68.8', 'Ken Harper (Democratic) 31.2', '\n']","Trent Lott
",R,1,Mississippi,MS,√ Trent Lott (Republican) 68.8,1994
MS_sen_1996,"['√ Thad Cochran (Republican) 71.0', 'James Hunt (Democratic) 27.4', 'Ted Weill (Independence) 1.6', '\n']","Thad Cochran
",R,1,Mississippi,MS,√ Thad Cochran (Republican) 71.0,1996
MS_sen_2000,"['√ Trent Lott (Republican) 65.9', 'Troy Brown (Democratic) 31.6', 'Jim Giles (Independent) 0.9', 'Lewis Napper (Libertarian) 0.9', ""Shawn O'Hara (Reform) 0.7"", '\n']","Trent Lott
",R,1,Mississippi,MS,√ Trent Lott (Republican) 65.9,2000
MS_sen_2002,"['√ Thad Cochran (Republican) 85.6', ""Shawn O'Hara (Reform) 15.4"", '\n']","Thad Cochran
",R,1,Mississippi,MS,√ Thad Cochran (Republican) 85.6,2002
MS_sen_2002,"['√ Thad Cochran (Republican) 85.6', ""Shawn O'Hara (Reform) 15.4"", '\n']","Thad Cochran
",R,1,Mississippi,MS,√ Thad Cochran (Republican) 85.6,2002
MS_sen_2006,"['√ Trent Lott (Republican) 63.6', 'Erik Fleming (Democratic) 34.8', 'Harold Taylor (Libertarian) 1.5', '\n']","Trent Lott
",R,1,Mississippi,MS,√ Trent Lott (Republican) 63.6,2006
MS_sen_2002,"['√ Thad Cochran (Republican) 61.4', 'Erik Fleming (Democratic) 38.6', '\n']","Thad Cochran
",R,1,Mississippi,MS,√ Thad Cochran (Republican) 61.4,2002
MS_sen_2012,"['√ Roger Wicker (Republican) 57.2', 'Albert N. Gore, Jr. (Democratic) 40.6', '[30]Thomas Cramer (Constitution Party) 1.2', ""Shawn O'Hara (Reform) 1"", '\n']","Roger Wicker
",R,1,Mississippi,MS,√ Roger Wicker (Republican) 57.2,2012
MS_sen_2014,"['√ Thad Cochran (Republican) 59.9', '[78]Travis Childers (Democratic) 37.9', ""[79]Shawn O'Hara (Reform) 2.2"", '[80]\n']","Thad Cochran
",R,1,Mississippi,MS,√ Thad Cochran (Republican) 59.9,2014
MS_sen_2002,"['√ Roger Wicker (Republican) 55.0', 'Ronnie Musgrove (Democratic) 45.0', '\n']","Roger Wicker
",R,1,Mississippi,MS,√ Roger Wicker (Republican) 55.0,2002
MO_sen_1982,"['√ John Danforth (Republican) 50.8', 'Harriett Woods (Democratic) 49.1', '\n']","John Danforth
",R,1,Missouri,MO,√ John Danforth (Republican) 50.8,1982
MO_sen_1982,"['√ John Danforth (Republican) 50.8', 'Harriett Woods (Democratic) 49.1', '\n']","John Danforth
",R,1,Missouri,MO,√ John Danforth (Republican) 50.8,1982
MO_sen_1988,"['√ John Danforth (Republican) 67.7', 'Jay Nixon (Democratic) 31.7', 'John Guze (Libertarian) 0.6', '\n']","John Danforth
",R,1,Missouri,MO,√ John Danforth (Republican) 67.7,1988
MO_sen_1992,"['√ Kit Bond (Republican) 51.9', 'Geri Rothman-Serot (Democratic) 44.9', 'Jeanne Bojarski (Libertarian) 3.2', '\n']","Kit Bond
",R,1,Missouri,MO,√ Kit Bond (Republican) 51.9,1992
MO_sen_1994,"['√ John Ashcroft (Republican) 59.8', 'Alan Wheat (Democratic) 35.7', 'Bill Johnson (Libertarian) 4.6', '\n']","John Danforth
",R,1,Missouri,MO,√ John Ashcroft (Republican) 59.8,1994
MO_sen_1998,"['√ Kit Bond (Republican) 52.7', 'Jay Nixon (Democratic) 43.8', 'Tamara Millay (Libertarian) 2.0', 'Curtis Frazier (U.S. Taxpayers) 1.0', 'James F. Newport (Reform) 0.5', '\n']","Kit Bond
",R,1,Missouri,MO,√ Kit Bond (Republican) 52.7,1998
MO_sen_2000,"['√ Mel Carnahan (Democratic) 50.4', 'John Ashcroft (Republican) 48.4', 'Evaline Taylor (Green) 0.5', 'Grant Samuel Stauffer (Libertarian) 0.4', 'Hugh Foley (Reform) 0.2', 'Charles Dockins (Natural Law) 0.1', '\n']","John Ashcroft
",R,1,Missouri,MO,√ Mel Carnahan (Democratic) 50.4,2000
MO_sen_2004,"['√ Kit Bond (Republican) 56', 'Nancy Farmer (Democratic) 42.8', 'Kevin Tull (Libertarian) 0.7', 'Don Griffin (Constitution) 0.4', '\n']","Kit Bond
",R,1,Missouri,MO,√ Kit Bond (Republican) 56,2004
MO_sen_2006,"['√ Claire McCaskill (Democratic) 49.6', 'Jim Talent (Republican) 47.3', 'Frank Gilmour (Libertarian) 1.2', 'Lydia Lewis (Green) 0.9', '\n']","Jim Talent
",R,1,Missouri,MO,√ Claire McCaskill (Democratic) 49.6,2006
MO_sen_2010,"['√ Roy Blunt (Republican) 54.3', 'Robin Carnahan (Democratic) 40.6', 'Jonathan Dine (Libertarian) 3.0', 'Jerry Beck (Constitution) 2.1', '\n']","Kit Bond
",R,1,Missouri,MO,√ Roy Blunt (Republican) 54.3,2010
MO_sen_2016,"['√ Roy Blunt (Republican)[70] 49.3', 'Jason Kander (Democratic)[71] 46.2', 'Jonathan Dine (Libertarian)[72]\n']","Roy Blunt
",R,1,Missouri,MO,√ Roy Blunt (Republican)[70] 49.3,2016
MT_sen_1994,"['√ Conrad Burns (Republican) 62.4', 'Jack Mudd (Democratic) 37.6', '\n']","Conrad Burns
",R,1,Montana,MT,√ Conrad Burns (Republican) 62.4,1994
MT_sen_2000,"['√ Conrad Burns (Republican) 50.6', 'Brian Schweitzer (Democratic) 47.2', 'Gary Lee (Reform) 2.2', '\n']","Conrad Burns
",R,1,Montana,MT,√ Conrad Burns (Republican) 50.6,2000
MT_sen_2006,"['√ Jon Tester (Democratic) 49.2', 'Conrad Burns (Republican) 48.3', 'Stan Jones (Libertarian) 2.6', '\n']","Conrad Burns
",R,1,Montana,MT,√ Jon Tester (Democratic) 49.2,2006
NE_sen_1976,"['√ Edward Zorinsky (Democratic) 52.4', 'John Y. McCollister (Republican) 47.5', '\n']","Roman Hruska
",R,1,Nebraska,NE,√ Edward Zorinsky (Democratic) 52.4,1976
NE_sen_1978,"['√ J. James Exon (Democratic) 67.6', 'Donald Shasteen (Republican) 32.3', '\n']","Carl Curtis
",R,1,Nebraska,NE,√ J. James Exon (Democratic) 67.6,1978
